Coeffiecient of Variation,Mean of Vertex to Vertex Slope,Variance of Vertex to Vertex Slope,Hjorth_Activity,Hjorth_Mobility,Hjorth_Complexity,Kurtosis,2nd Difference Mean,2nd Difference Max,Skewness,1st Difference Mean,1st Difference Max,FFT Delta MaxPower,FFT Theta MaxPower,FFT Alpha MaxPower,FFT Beta MaxPower,Delta/Theta,Delta/Alpha,Theta/Alpha,(Delta+Theta)/Alpha,1Wavelet Approximate Mean,Wavelet Approximate Std Deviation,Wavelet Approximate Energy,Wavelet Detailed Mean,Wavelet Detailed Std Deviation,Wavelet Detailed Energy,Wavelet Approximate Entropy,Wavelet Detailed Entropy,2Wavelet Approximate Mean,Wavelet Approximate Std Deviation,Wavelet Approximate Energy,Wavelet Detailed Mean,Wavelet Detailed Std Deviation,Wavelet Detailed Energy,Wavelet Approximate Entropy,Wavelet Detailed Entropy,3Wavelet Approximate Mean,Wavelet Approximate Std Deviation,Wavelet Approximate Energy,Wavelet Detailed Mean,Wavelet Detailed Std Deviation,Wavelet Detailed Energy,Wavelet Approximate Entropy,Wavelet Detailed Entropy,4Wavelet Approximate Mean,Wavelet Approximate Std Deviation,Wavelet Approximate Energy,Wavelet Detailed Mean,Wavelet Detailed Std Deviation,Wavelet Detailed Energy,Wavelet Approximate Entropy,Wavelet Detailed Entropy,5Wavelet Approximate Mean,Wavelet Approximate Std Deviation,Wavelet Approximate Energy,Wavelet Detailed Mean,Wavelet Detailed Std Deviation,Wavelet Detailed Energy,Wavelet Approximate Entropy,Wavelet Detailed Entropy,6Wavelet Approximate Mean,Wavelet Approximate Std Deviation,Wavelet Approximate Energy,Wavelet Detailed Mean,Wavelet Detailed Std Deviation,Wavelet Detailed Energy,Wavelet Approximate Entropy,Wavelet Detailed Entropy,7Wavelet Approximate Mean,Wavelet Approximate Std Deviation,Wavelet Approximate Energy,Wavelet Detailed Mean,Wavelet Detailed Std Deviation,Wavelet Detailed Energy,Wavelet Approximate Entropy,Wavelet Detailed Entropy,8Wavelet Approximate Mean,Wavelet Approximate Std Deviation,Wavelet Approximate Energy,Wavelet Detailed Mean,Wavelet Detailed Std Deviation,Wavelet Detailed Energy,Wavelet Approximate Entropy,Wavelet Detailed Entropy,AR1,AR2,AR3,AR4,AR5,AR6,AR7,AR8,AR9,AR10,AR11,AR12,AR13,AR14,AR15,AR16,AR17,AR18,AR19,AR20,AR21,AR22,AR23,AR24
-3.565374016441808,18554.889051325896,355856215.5310364,194313017.96781927,43.79840017869298,36.07836556636249,12.31665227610413,87475.03504266914,40669.38931884414,31.221900286223686,88532.67246079294,202064.9864762726,149.82620216070163,6.824639985569693,2.9153941612600542,2.282294941464399,21.95371513772162,51.39140502907012,2.9902533023145415,53.73230290019024,-30256.847862361334,2940.1261504211493,5544727106.078819,628.1977520720645,2152.40765616786,30164946.804230478,477232027.0948058,114566869915.61023,-29988.907938779652,3117.1848590178265,5454308644.835346,636.4640050105694,2176.4108124089244,30851102.724267405,489223249.01520234,112622718039.47041,-30228.266238162614,2908.0489488368657,5533228970.724439,657.1561192993582,2195.5792361832,31514534.084948383,500180581.96546185,114315963923.65228,-30632.281164039683,2627.663279262052,5671447581.731775,661.8744622614726,2202.720846868657,31740341.598142117,504024618.74072886,117291435582.80939,-30645.655932583923,2651.576421137371,5677122510.332688,644.3172237089717,2175.6296832455,30891055.220321715,489509411.38418704,117415803123.90471,-30265.163383656705,2935.719979007006,5547591398.607454,628.4337035992297,2153.430766745671,30193157.92191776,477708691.7427645,114628573468.61708,-29991.863242355786,3117.2795127133018,5455375753.851325,636.294546136288,2176.1640461028837,30843364.22996195,489100851.762048,112645802407.93341,-30224.798621771082,2912.613124586428,5532130601.640768,657.122248526492,2195.0915925426725,31501420.494960234,499974897.053403,114292492794.37442,-0.5817542547640537,-0.4899962530948028,0.07931123850922808,-0.6124148440755045,-0.41787191814791796,0.03890312150319566,-0.5495479910864876,-0.49930858150239493,0.05629974909565389,-0.47416294766472916,-0.6001925757412884,0.08013391028899182,-0.4979091476505855,-0.595504886867606,0.09931062887156708,-0.5806047998606725,-0.49228420758582453,0.08042577126926974,-0.6125785550488246,-0.41824838712136875,0.03944215041399985,-0.5506561813196089,-0.4977812372639998,0.05590445984672419,3
-3.5656485479348436,18075.2766256434,365114387.11285883,194394706.13037282,43.782731571002564,36.12487144475217,12.25807474484122,87445.50024644614,41783.53585725892,31.237804858752586,88543.28572888579,201699.7723741884,680.8816810989593,9.860060574858842,1.9584416876838446,3.0259929265993755,69.05451299508948,347.6650264242514,3.2584546011942015,352.69967240675186,-30633.929409971737,2686.633017890904,5673933768.407717,637.9907416671875,2172.4815468403954,30760249.546890505,487204116.6647731,117348794990.89702,-30232.48812321745,2979.408354991781,5537281273.597673,625.5650522243045,2155.2911578430285,30219669.657844435,478100615.1449722,114408292152.43501,-30034.16567207544,3097.573723509633,5469876423.5415125,637.6682777971188,2179.746320625051,30947489.12872315,490683852.0575889,112958009971.15643,-30344.790025390055,2844.1097434769217,5573371451.507711,657.4827327025291,2199.869231753158,31630249.083697293,502017410.45574677,115180669823.81497,-30712.016915024415,2600.498261509873,5699943445.181169,657.8784915271257,2206.1050538989216,31798221.71071421,505002596.078841,117907275861.51328,-30637.405580716208,2685.0534627308966,5675160796.890142,638.5134542945478,2173.6410461077767,30794488.971837986,487785842.0794257,117375284624.3848,-30238.8578812261,2976.9263827437176,5539503699.895592,625.7804548764694,2155.45771122118,30225594.7354095,478192610.1618432,114456225669.25954,-30035.759022857776,3100.3662514720963,5470554545.834696,637.5032194432209,2179.679942574381,30944490.041169185,490631142.5430881,112972872685.5047,-0.5113930230290787,-0.5938957679198965,0.11132780102904025,-0.5905613115744542,-0.4873998963478302,0.08569336712840875,-0.6051452774194944,-0.4383161804511807,0.051918513438416206,-0.5318052553765689,-0.5342207056457611,0.07302416426725164,-0.4679532497720815,-0.6192345263697299,0.09273906011969486,-0.5104128120230504,-0.5949218090463441,0.11136133545769931,-0.5898274227092649,-0.488662880072548,0.08620544311672025,-0.6057966757176498,-0.43760217368996845,0.05186755962346072,3
-3.570147824589469,16032.209159105805,373013996.43224204,194979695.20497924,43.76298578208553,36.207797708309066,12.145558906591749,87002.95207713766,36351.48700838009,31.31572193819282,88853.40656646491,201365.2728431671,51.44618315297071,11.957359576539732,19.293563825422932,9.629967794797082,4.302470191990197,2.6664945687836377,1.241682197836643,3.28625355601562,-30752.986049955074,2592.8770005248466,5714814972.771494,657.2056220370291,2204.4019565239487,31747843.293382138,503970473.6206018,118229127058.1518,-30585.79725250973,2738.966777982993,5657957595.495158,636.6194776479042,2166.8292210055015,30602599.393943984,484299648.7547274,117005853166.16245,-30180.03486811375,3031.301170389514,5520139748.556998,628.1843469933227,2156.6479292732142,30274475.187875222,478893593.91137695,114040830539.95609,-30065.22246537103,3082.312370041471,5480509508.632568,643.8110894367866,2181.9521969850102,31052448.652856965,492229441.9869939,113186946494.1079,-30429.445653724524,2794.9622883783286,5602577861.918587,661.9892887487312,2201.965403299719,31721288.734481666,503361074.66235924,115809899868.55325,-30746.787285334318,2595.2408986129603,5712601222.148579,657.9057698623263,2203.7849576088556,31737048.848407224,503780499.7041183,118181287484.31873,-30583.70646052827,2737.96316803047,5657157259.0395,637.4382387875025,2167.063324347109,30614945.75999313,484519968.8523745,116988454463.96759,-30176.18685817734,3031.7419812204407,5518762276.441977,628.4007378040932,2156.8087418626114,30280268.617486253,479011712.5313047,114011053688.19499,-0.4652222560242607,-0.6268347436477101,0.09750706390862794,-0.5247604388003465,-0.5821812024093734,0.11322171113203536,-0.597790387602654,-0.4738298572688327,0.07958943480578701,-0.5952353459318103,-0.4511377501438961,0.05468320086237357,-0.5144443039384934,-0.5566190701485005,0.07770985118258912,-0.46552222709403956,-0.6253627413086726,0.09635251448783241,-0.5239311876850212,-0.5818967708522902,0.11210572581302586,-0.5978022998742875,-0.4733839710389673,0.07916230122423742,3
-3.5649447135705894,14611.981608342514,371409597.5843997,194534940.95984292,43.68944061088859,36.24276041761129,12.67187979856748,86388.30870321581,35847.93940050177,31.49324403888668,88706.52480937955,201266.51751016197,42.30943574504744,18.39673367561028,9.312297475662806,4.103459215048063,2.299834116810624,4.543393921384158,4.483225666809705,6.518925064336708,-30482.626162280972,2739.9304477302044,5620186299.646653,663.8332831545168,2200.2793480696932,31691423.024194203,502865678.4111736,116187803596.05757,-30727.687010664507,2597.4001498578914,5705623419.383051,654.8931156400455,2192.965777788564,31427903.37278718,498483626.66175747,118030190839.1221,-30484.857103450213,2792.6670153743617,5622753010.059234,634.2819950516273,2155.530987295626,30291764.91862997,479017374.8476217,116246646959.9473,-30092.980503814488,3071.6369636216073,5490134575.435473,630.0337665758943,2156.2766750669466,30278829.878781445,479107600.01860625,113394415674.70964,-30072.29063200913,3051.731055043964,5481934357.730064,647.93738450128,2181.4236338192204,31070591.546516463,492557704.85165256,113215690859.8259,-30474.206282289273,2746.7117024501426,5617330042.271374,663.3562268184413,2198.434778291308,31638941.748357315,501987148.33591497,116126365404.3548,-30726.336973682686,2598.341972083356,5705154988.945137,655.0392437659438,2192.2108655458687,31409189.339344956,498175538.6209909,118020094237.34799,-30489.152178640332,2790.1844633887918,5624241179.47215,634.5382899605007,2155.2659096321254,30286859.895890336,478951499.5614504,116278721847.3365,-0.5000543138042196,-0.5698714839874881,0.07628169893747429,-0.47036987578310624,-0.6204919402566892,0.0963696913787374,-0.5409494896265489,-0.5568478648724873,0.10441817928240756,-0.6057596347499475,-0.44967529585084876,0.0636698652413272,-0.5866298852816354,-0.4555365153002398,0.05033678429961127,-0.5024034689931631,-0.5673604729427502,0.07615998161678364,-0.47067191254180757,-0.6200001116656337,0.09618616368940637,-0.5402700209448389,-0.5576798665212048,0.10455654180455028,3
-3.5652144453597336,15435.35229497365,389463319.3124851,194627056.25033057,43.70090143825358,36.27766790243446,12.435078443384763,86259.71813511003,35482.20182230867,31.45071024113005,88829.58386642953,200905.90743087803,54.03904455534307,17.411472362083785,1.4139470232136444,1.4501371658636186,3.1036458854003395,38.21857797226529,12.006776167076932,50.53266900695673,-30142.468091080722,3006.671545094746,5505650738.411411,649.9074008314492,2182.195437111107,31106139.332424153,493029937.68144226,113725685531.11911,-30561.043885606097,2699.274250214354,5647580909.134872,661.7581367530971,2199.045387601771,31642346.689749315,502034197.6190813,116778645347.91556,-30732.398798883307,2610.9291080718976,5707783720.4458885,649.2994847880647,2185.168823224529,31179315.641631123,494226638.1022981,118077787028.24168,-30432.469517028727,2843.3050122501386,5605317505.785417,629.5548973631447,2148.2599890115075,30068162.095089857,475217049.12371725,115872248396.9022,-30070.299797790165,3094.9631017411734,5482810359.180712,629.5361673162357,2155.8250324564824,30263384.139151253,478838086.20380634,113237558463.10489,-30149.109983012066,3002.2774167341568,5507895014.728738,649.1586346746644,2180.8835932026445,31065961.08043892,492331379.9223145,113773940016.02396,-30568.869898835783,2696.11466111032,5650349046.9468155,661.4667554486492,2199.5329066290037,31652899.655445587,502200881.8264204,116838413786.79784,-30744.42139169401,2605.4013978236612,5712045378.923002,649.4639514607139,2187.0058503534074,31228788.082361974,495057886.460441,118169825311.42165,-0.574031382709493,-0.4795094552228372,0.06141154425692855,-0.4904478686254766,-0.5895474911298617,0.08607027246465666,-0.4793503740526759,-0.6223449043957214,0.10724388477033703,-0.5564196860080861,-0.5453843816516774,0.10867676523352779,-0.6098843396009023,-0.4471847799861291,0.06540256561962914,-0.5734891177692117,-0.4823546296936974,0.06368188905081025,-0.4895723707847215,-0.5917148722508148,0.08733539065308553,-0.4773983830383606,-0.624805428362323,0.10771548371320823,3
-3.5721564881417267,14875.580118106915,398725627.68977964,195379940.99806172,43.806287155539906,36.2478006133894,11.861807171355007,86455.1554148876,35397.257509966345,31.349273569683643,89275.97145300763,201350.10067984732,165.0100816886798,21.7245094241999,8.284269147693319,4.4914673138978785,7.595572285046295,19.91848390568351,4.836840147311789,22.540864834754228,-30073.411948032503,3091.2142890770333,5483794271.862349,636.1291982047738,2164.827815213823,30546838.95799262,483547735.1532658,113258597847.25964,-30234.70178073549,2937.700019305751,5536603639.040635,656.947609790971,2189.5080814815387,31353154.805298235,497048265.1168101,114390887577.46768,-30644.996651525467,2647.1031190980743,5676737848.170877,665.1214188044838,2205.6808673832743,31844487.542958736,505432079.31162333,117407181954.97556,-30730.85009364465,2622.128531158409,5707564233.071844,649.5524804675449,2184.57689165376,31165767.722574864,493886705.8041216,118073697245.74098,-30379.02813593048,2884.9111205792133,5587248375.943786,631.7252383717437,2150.791167682011,30149876.542648703,476532159.74860686,115483684482.19034,-30057.861854576495,3101.576888528033,5478569030.785535,636.1788461806979,2164.9807226160774,30551190.32176221,483657400.4595846,113146285698.302,-30216.122171032668,2950.8747461890052,5530330204.934808,656.7532766912066,2189.813238641391,31359641.319442395,497186284.0899511,114255990403.66214,-30630.192109699547,2656.279224652788,5671586927.978533,665.164557216534,2206.348999927358,31862518.785945117,505737308.13366044,117296125159.25229,-0.6030082743235161,-0.4496843921311546,0.060999984418436605,-0.552210208252489,-0.5060333452530709,0.0657012685553223,-0.4726691921596193,-0.6070410112919529,0.08546677246139979,-0.48174430139084934,-0.6191237206495287,0.1064653656291681,-0.5631670280638158,-0.530244205847072,0.10050854909727508,-0.6051371154771664,-0.4453227347865079,0.05882678030074632,-0.555317377376789,-0.5017469116830215,0.06459893323405796,-0.4750499951768334,-0.6045469484377893,0.08540637378853996,3
-3.581703414095531,21158.76032377949,377076787.2151685,195584618.06222963,43.90124569380717,36.18553624385275,10.370829777976937,88583.9175488138,40615.400426342385,30.52948338081964,89118.48552069865,199902.0283779452,235.1139745971078,21.08480711032463,5.761012816892311,1.3563368189459832,11.150871495617297,40.8112222746167,15.545406432828203,44.47113551912472,-30268.751213242926,2951.729571782816,5549460044.844795,636.9816513814247,2152.1792286313625,30225726.338093366,477798191.35455555,114670047166.4213,-30011.735077688834,3116.3871465314683,5462496667.322669,646.0931318005233,2172.860173051574,30832545.999561153,488409687.9566343,112799711098.79674,-30256.498408341806,2903.4470707040523,5543314204.958221,666.7713999561455,2194.4920272355935,31562276.144400377,500501382.1335081,114533899418.77518,-30650.81577021483,2631.965164035965,5678398488.026094,670.598511142846,2204.51562361295,31857548.98740357,505551081.994425,117442275762.27162,-30650.733694683604,2664.7616347763405,5679410583.555532,652.5169187249536,2175.848333602745,30960565.80038489,490223325.52959996,117466153801.35786,-30265.719938531696,2949.587528006708,5548283219.898046,637.1945461571559,2150.35378741378,30180229.80418328,477030582.1126248,114644441403.16321,-29999.83054295198,3121.939088211804,5458418017.658036,646.0082027399436,2171.428043361863,30794558.07303372,487792979.5689049,112711897698.29617,-30236.5250425246,2914.56518022531,5536452821.021996,666.9025894303728,2192.906244436761,31521581.164072055,499824870.074928,114386139160.4279,-0.5732015464037573,-0.5011936669467809,0.08186976934905121,-0.6002399692947955,-0.43494438451477185,0.04363932964838459,-0.5364715563465239,-0.5138900878229504,0.0576229459301036,-0.46404631387317175,-0.6074117456238773,0.07713141152729766,-0.49104929110691825,-0.6000436769884635,0.09693787540381772,-0.5728635578270274,-0.4993951939626263,0.07972853751719468,-0.6018431669408639,-0.4298295050121298,0.04016577554759673,-0.5393311413691873,-0.5071945615187413,0.05386190899286193,3
-3.5682834564041506,16252.899260780407,371498910.52676904,194654190.91407043,43.8087767192404,36.21083900960598,11.66297671697714,87185.18975687146,37516.07348868382,31.124469095603867,88888.46296388828,200736.50836178387,176.44951002346045,6.902678657907264,3.203576934320723,1.9150921853081178,25.56246911788821,55.07890512417935,3.6043584276840943,57.23358372232917,-30585.584573412878,2701.474981885798,5656655704.650879,645.2416844241382,2158.964283990756,30464781.665197298,481965127.62766945,116975381274.51755,-30187.20903377721,2994.4504350635316,5521405935.942077,633.4662610835089,2144.9971570474904,30013753.84603761,474503968.12789786,114065787219.28403,-30001.503119406454,3103.013595304893,5458313296.778414,646.3586476243275,2170.2662518152874,30767010.630762752,487535449.73512554,112708346973.8623,-30314.831126477762,2843.5323715071427,5562447975.448045,666.0886064050302,2188.309825484328,31394243.543363072,497810324.01482105,114944205751.6117,-30671.55468891159,2603.892288524125,5685147132.510779,665.7410765781951,2191.087694481668,31464458.79571492,499046454.658554,117586862535.12915,-30585.99322903587,2695.58375049299,5656614921.375298,645.9398880183924,2158.2199667478785,30450910.582814563,481717627.1480482,116974146872.21153,-30188.208262909495,2988.5480424361635,5521556025.16048,633.7283333768,2143.9883989894934,29989787.13315641,474092847.68118334,114068647380.64444,-29994.002751743323,3103.6103335689545,5455635589.04533,646.2954315019728,2169.6361144977795,30750111.924680047,487257300.6474528,112650486057.75084,-0.5090555353635097,-0.5801859894805067,0.09534864644040567,-0.587348582452478,-0.4720470343303294,0.06717548183676435,-0.5996738975031639,-0.4266152102595183,0.03473588043721007,-0.5252433318033539,-0.5239112372209889,0.05613649620828416,-0.4631587269260569,-0.60751441835546,0.07625252235912,-0.5073295991748586,-0.5797739991583994,0.09319000946396082,-0.5862783925082982,-0.4716158050710267,0.0656515042748316,-0.6002884055472172,-0.42377222798652714,0.03252162087096769,3
-3.569310454062281,16138.349800972523,378866055.6791111,194740561.9549988,43.7791942725913,36.22607343498579,11.7245746209988,87116.80566427635,36573.19858914187,31.147935807759097,88878.46337092218,200607.00885911673,23.231814488880023,12.454077295003884,4.63294016417015,1.3705695406162552,1.8653982899399355,5.014486193572779,9.086789780403336,7.702644653144564,-30737.99389871955,2587.7313025724725,5709123733.2722025,657.9353893594499,2196.889974411334,31555227.217443615,500614123.0019602,118105479336.7542,-30559.452168326246,2741.6438375570037,5648380366.561404,637.2585795299476,2158.950761500335,30403001.326604407,480852096.0692705,116798549464.53397,-30158.810166511103,3030.4417848358485,5512424448.425595,629.2517674392576,2150.4361019877256,30121999.29334556,476285943.1653665,113873833477.12067,-30055.043200506338,3073.382177889355,5476507798.774021,645.3197991823969,2176.434275463615,30919822.791777838,489932297.54690504,113099776515.67923,-30422.708099816762,2785.2029776267846,5599791142.519424,663.2613187775036,2196.8272142456544,31595792.31742077,501158385.4009739,115748948106.29436,-30732.736864201128,2591.61514391245,5707305505.310299,658.3146910212837,2196.9083864994545,31558708.14651651,500664863.15285856,118066301067.34279,-30561.23664828406,2739.590652841931,5648967254.505358,637.5663204020534,2159.1036760801635,30409316.981843326,480955232.5375407,116811137394.16763,-30157.513428306844,3029.5029371517353,5511921025.34831,629.2749431620514,2150.4325117963785,30122081.651294906,476280504.02489054,113862877748.00337,-0.4638091048916271,-0.624972970251154,0.09421305744819003,-0.5253650446757868,-0.5772287705976169,0.10889534223331214,-0.5970392380792549,-0.4697381970738576,0.07473915073605263,-0.5924169995578628,-0.4504158785680959,0.0510885747597894,-0.5112370571621924,-0.5565941216840489,0.07442403136857756,-0.46458075803933496,-0.6235788623461108,0.09361246431242917,-0.5245759500646467,-0.5774998783147502,0.10836669541287795,-0.59688542692249,-0.4696805594264002,0.07452524219290307,3
-3.5686248120166693,14689.9298464982,377609685.92719424,194740422.21934727,43.78208611887271,36.241512891324604,11.835621623202153,86611.86772987159,35907.658372242266,31.251431014407604,89024.37774775049,200775.49495549253,116.51086896900398,50.579682594727295,5.703793509282847,4.642113292478729,2.303511271562422,20.426908649372407,10.895831145844241,29.294635454771225,-30485.211913156498,2731.0858554144784,5620841852.038224,667.2513331842582,2197.8813867641766,31655441.59152354,502128593.72379804,116201460908.20216,-30718.329869502166,2596.3828298755716,5702141962.624929,657.7883864667218,2189.436972139445,31357918.898049805,497163643.5537482,117954682957.4301,-30468.279076500137,2797.0969053441468,5616838685.88829,637.226415673255,2152.08292095074,30225110.420877926,477770292.0874753,116118840247.9175,-30091.078311101883,3066.664936656915,5489264566.551523,633.421809576727,2154.027792671806,30246353.52270017,478423864.64930725,113375249612.59589,-30089.157475361473,3034.6843950925563,5487400241.729517,651.8604978814009,2180.010587510906,31064209.622147013,492268447.47340536,113332765299.98553,-30492.889768388122,2729.2907987259478,5623592128.146476,666.7981690139871,2198.5845290251127,31670362.376813885,502369912.23970866,116260906844.20712,-30731.304491643135,2591.945894718201,5706787555.675391,657.6642756992909,2191.6143642620946,31414174.927026093,498120670.03304344,118055099741.59966,-30483.247045279702,2790.6963570464663,5622098019.484717,637.0341387219664,2153.2492714549403,30253769.51351081,478244242.3187454,116232336172.33539,-0.4943462034695706,-0.5709300178373989,0.07156441876768864,-0.46707361774233,-0.6186929856158616,0.09125668897166599,-0.538891328316992,-0.5539285739994982,0.09944363250511966,-0.6010044115933731,-0.4526844888025862,0.06186022166488245,-0.578705771375325,-0.4633163476265171,0.05005692471332115,-0.4938103781220995,-0.5735683103308444,0.07364277706369582,-0.4654958792000672,-0.6217900203795574,0.09274002544693079,-0.5372994983841846,-0.5578316814806143,0.101710357056994,3
-3.565454989553242,17591.03421290277,390037547.806565,194320458.0579819,43.75224511454815,36.25173536061111,11.915711198188932,86729.3632543725,36830.44315715947,31.20767085284252,88785.30851570443,200381.57793934643,77.92997364134247,43.60374161508792,6.043517002877827,4.283400852789439,1.7872313419630224,12.894805062057978,10.179701390004688,20.109766415575226,-30153.322637573492,2983.9937189635384,5508762507.602493,653.9079454729301,2181.2253831966236,31112038.64072332,493021685.28756905,113791501803.39798,-30569.282475208634,2680.538586814439,5649997908.986995,664.9749945282884,2197.8670128175804,31636866.89627743,501847706.4267171,116829877606.51367,-30717.523859552817,2609.555773364718,5702256320.378986,651.5764625156243,2181.606154668202,31103743.803543326,492826333.50371903,117957924856.82068,-30401.143123785656,2852.0492100464858,5594182127.57656,632.2169634166252,2145.804159452302,30025042.677327234,474399115.7318323,115631702016.63522,-30047.082826950525,3097.1682051594657,5474517823.804053,633.356621336614,2155.880570255892,30293769.857986808,479297878.0643415,113058353243.15533,-30138.37847413149,2993.5346242665887,5503698639.58005,653.5902169475065,2180.7310398610693,31096608.23941818,492776159.14493084,113682582079.78256,-30556.830641295906,2687.1512252458015,5645644083.289082,665.1013129181594,2197.238930395404,31621312.0421436,501585264.26714873,116735966099.11034,-30714.328425342523,2608.8563030754467,5701056610.979402,652.1336588393773,2181.750410636332,31111878.979818225,492972131.69906306,117931884213.40144,-0.5658130031239406,-0.48483788277238676,0.05838972961858574,-0.4827195579137118,-0.5918988993914486,0.08059172448172579,-0.4769459673478075,-0.6184156321830527,0.1009113211007754,-0.5560623667428886,-0.5371858318743254,0.10017555415443673,-0.6073037023598886,-0.44149277301402956,0.05714401011233215,-0.5682876927658318,-0.479889800871448,0.05597570689881366,-0.4844682662293886,-0.5889109314466024,0.07939487129650197,-0.47630403283455564,-0.6179973197483623,0.09985047474133701,3
-3.5584681562293605,17472.638244884038,372996120.63736314,193527165.99474448,44.00318261817917,36.113646760916225,10.9368613317051,87005.23632064718,36907.8230629222,30.87915293410171,89075.91480231506,200851.59203701536,117.40737554185651,56.48986314263649,3.473292984862616,2.682010162991324,2.0783795359072434,33.80290002989785,21.062508980067285,50.06696510843625,-29986.98610233265,3093.8209383377684,5452746380.99993,636.1930035968217,2152.750079083265,30234446.6449113,478621564.15479195,112587304974.46024,-30189.719850915964,2910.98355083454,5519358059.460114,656.9890490202815,2173.460522004452,30933391.507466618,490166102.69648576,114015988699.42834,-30601.42955598125,2619.583173657884,5659858241.240365,663.6702162079167,2183.237418277602,31241902.68269347,495338605.3915099,117039869301.24612,-30655.743209662982,2614.591225630592,5679664074.083654,647.1397829550564,2159.2930015032252,30488016.99014356,482494054.091687,117468673377.3299,-30293.484579301516,2888.18021889967,5556220757.599333,630.1289713596663,2133.0947361452836,29682934.04350505,468872280.2014691,114812242522.7742,-29996.265853749035,3089.195332107129,5455914557.812218,636.1167015682943,2153.401774176239,30250701.954237003,478879453.4454783,112655496444.64297,-30192.469980541617,2911.0518258197794,5520356797.551091,656.9130112150673,2174.6252881638306,30963179.089351628,490663980.60857093,114037601097.85275,-30606.228974323963,2618.6326653991864,5661590934.390258,664.0384407667901,2185.3268570081377,31299603.13666234,496311769.81834245,117077349974.4404,-0.6081153908055474,-0.4207333387712344,0.03727663671122776,-0.5509051776874242,-0.4918586884965166,0.050189092379403284,-0.4715683052316807,-0.5969107083797911,0.07420660969308962,-0.48645479976823514,-0.6021805473269102,0.09431330638761835,-0.5691071752265131,-0.5046926921007048,0.0810281389398538,-0.6069822232468773,-0.4238819204126869,0.039262875529394135,-0.5507469544992888,-0.49292753060373445,0.0510962947214614,-0.4706033261016416,-0.5979246820529653,0.07424490694027211,3
-3.5719970249934243,15307.783151385369,367290779.44692314,194810349.0050938,43.89749518082943,36.184327753539556,11.154781114115295,87261.88987710924,36514.98416920005,31.027648684422182,89139.98996939458,200840.3888362877,131.8954903464574,34.71008467341204,13.361598191216464,3.3785814056233265,3.7999184268049184,9.871236094583487,10.273567662345036,12.468985568611936,-30243.853426017722,2958.587008826411,5540663442.859442,636.745903488431,2157.2579469772813,30355243.172435593,479980681.6007937,114480106779.524,-30020.707481626796,3095.7215446982723,5464958217.478272,647.568300332716,2178.6079824424683,30994064.668547068,491074154.3974794,112851506052.65054,-30306.29113653158,2857.84256820014,5559831279.580976,667.7341900553653,2201.326659850284,31750248.07161901,503652320.443977,114888444564.53033,-30687.664685914846,2602.594160451852,5691037561.43498,669.5056506913188,2211.916599255128,32044877.15020785,508793652.1656327,117714407634.86783,-30644.176824749364,2665.994750556527,5677038607.659007,650.4484372520246,2180.531025481589,31066792.33566835,492038555.8257315,117414826282.2208,-30250.895906426133,2954.6441050666854,5543079749.574208,636.6586110963718,2156.550164153455,30336256.785560735,479656389.91362154,114532142151.20653,-30018.75482694665,3098.137890447599,5464344598.491358,647.1216187795454,2177.656011263651,30965712.557307445,490601949.4393711,112838402941.44182,-30297.638552247634,2863.5315999031086,5556880290.397715,667.267991292638,2200.0017852843775,31711526.564748965,503002388.28928304,114824933261.19795,-0.5745094244768204,-0.4988705378317234,0.0809157569182394,-0.5944615955391901,-0.44336303307092306,0.046188980982101994,-0.5242513145070221,-0.531052051713151,0.0623126724424331,-0.4556247825111799,-0.6181051726471857,0.07923936850887184,-0.4923862488121107,-0.6016155419343661,0.09985885020601269,-0.5737756214704667,-0.50016148408608,0.0814488345472991,-0.5954201715069283,-0.4421117165152468,0.04590907598809683,-0.5260965177260151,-0.5288154158906017,0.06195486700947121,3
