,Variance of Vertex to Vertex Slope,Hjorth_Activity,Hjorth_Mobility,Hjorth_Complexity,Kurtosis,2nd Difference Mean,2nd Difference Max,Skewness,1st Difference Mean,1st Difference Max,FFT Delta MaxPower,FFT Theta MaxPower,FFT Alpha MaxPower,FFT Beta MaxPower,Delta/Theta,Delta/Alpha,Theta/Alpha,(Delta+Theta)/Alpha,1Wavelet Approximate Mean,Wavelet Approximate Std Deviation,Wavelet Approximate Energy,Wavelet Detailed Mean,Wavelet Detailed Std Deviation,Wavelet Detailed Energy,Wavelet Approximate Entropy,Wavelet Detailed Entropy,2Wavelet Approximate Mean,Wavelet Approximate Std Deviation.1,Wavelet Approximate Energy.1,Wavelet Detailed Mean.1,Wavelet Detailed Std Deviation.1,Wavelet Detailed Energy.1,Wavelet Approximate Entropy.1,Wavelet Detailed Entropy.1,3Wavelet Approximate Mean,Wavelet Approximate Std Deviation.2,Wavelet Approximate Energy.2,Wavelet Detailed Mean.2,Wavelet Detailed Std Deviation.2,Wavelet Detailed Energy.2,Wavelet Approximate Entropy.2,Wavelet Detailed Entropy.2,4Wavelet Approximate Mean,Wavelet Approximate Std Deviation.3,Wavelet Approximate Energy.3,Wavelet Detailed Mean.3,Wavelet Detailed Std Deviation.3,Wavelet Detailed Energy.3,Wavelet Approximate Entropy.3,Wavelet Detailed Entropy.3,5Wavelet Approximate Mean,Wavelet Approximate Std Deviation.4,Wavelet Approximate Energy.4,Wavelet Detailed Mean.4,Wavelet Detailed Std Deviation.4,Wavelet Detailed Energy.4,Wavelet Approximate Entropy.4,Wavelet Detailed Entropy.4,6Wavelet Approximate Mean,Wavelet Approximate Std Deviation.5,Wavelet Approximate Energy.5,Wavelet Detailed Mean.5,Wavelet Detailed Std Deviation.5,Wavelet Detailed Energy.5,Wavelet Approximate Entropy.5,Wavelet Detailed Entropy.5,7Wavelet Approximate Mean,Wavelet Approximate Std Deviation.6,Wavelet Approximate Energy.6,Wavelet Detailed Mean.6,Wavelet Detailed Std Deviation.6,Wavelet Detailed Energy.6,Wavelet Approximate Entropy.6,Wavelet Detailed Entropy.6,8Wavelet Approximate Mean,Wavelet Approximate Std Deviation.7,Wavelet Approximate Energy.7,Wavelet Detailed Mean.7,Wavelet Detailed Std Deviation.7,Wavelet Detailed Energy.7,Wavelet Approximate Entropy.7,Wavelet Detailed Entropy.7,AR1,AR2,AR3,AR4,AR5,AR6,AR7,AR8,AR9,AR10,AR11,AR12,AR13,AR14,AR15,AR16,AR17,AR18,AR19,AR20,AR21,AR22,AR23,AR24
0.4461163768196083,-0.3428301993216215,0.6438754799288551,-0.7521698917206896,0.2357732068795651,-0.3324746970052307,0.1837746101194389,1.536628643208463,-0.3360581151505719,-0.373205577367306,-0.0393396433840959,-0.0791387606350207,2.39095907468999,3.696195776347391,0.0054875532970522,-0.6114283657756177,-0.6896619304411896,-0.6452157795274673,0.3394497299952469,-0.4158080820600217,-0.3644133085783075,-0.3150670505668106,-0.3377504406236112,-0.33135602812997,-0.3311053247396395,-0.364883880530804,0.2747973101891654,-0.4640232835825928,-0.3290630298556513,-0.3042172231452521,-0.3349736132885343,-0.3309339216926734,-0.3307813435976745,-0.3316484596382338,0.2389788691078387,-0.4830823915846484,-0.3087847518818676,-0.3113026130708078,-0.3355747504272954,-0.3310453613383743,-0.3308608745478955,-0.3125235104767558,0.2800527548837548,-0.4503288143840514,-0.3314780231175406,-0.3264445110908668,-0.3404541415838288,-0.3317589611336455,-0.3314163563411401,-0.3338789838005992,0.3415555748502136,-0.4079223071889006,-0.3651718415312574,-0.3290321392710265,-0.3408542331362302,-0.3318253151068102,-0.3314633874560236,-0.3655636648413306,0.3406775639341113,-0.4150743403816564,-0.3650852431563867,-0.3154306584076324,-0.3379168319480972,-0.3313792961666307,-0.3311229127833806,-0.3655156529610884,0.2758484831339051,-0.4635489281973597,-0.3296562806877122,-0.3044099767409221,-0.335086591725228,-0.3309498469497426,-0.3307936248101479,-0.3322078052241556,0.237807486451284,-0.484088555734117,-0.3081310917211537,-0.3112605313567314,-0.3354280987948488,-0.331026769860986,-0.3308460659424534,-0.3119078587670874,0.1846531189868804,-0.0518889537892608,-0.1526148640591064,0.6426461256176504,-0.4705034007935719,-0.0924377520788774,0.7706073666733525,-0.6376190594425181,-0.0322241212777679,0.3750216303632687,-0.3850861513557471,0.0127621271508016,0.0438655247539338,0.0111842311829811,-0.1133579277241785,0.176519529229892,-0.0427557235105651,-0.1551735181402458,0.6368863735045059,-0.4662635992499958,-0.0922408534873135,0.7812070078005007,-0.6482490092841053,-0.0298820289840911,3
0.447075809930561,-0.3429618534141913,0.6396808662349811,-0.7573707106684564,0.2439210364606261,-0.329480874320348,0.1943658558911515,1.5387706954899787,-0.3381921601518791,-0.3731713652405343,-0.0438222643304796,0.207173826623474,3.6436848148814,4.341756021073264,-0.5571246284182625,-0.6292185257037869,-0.6750223185279274,-0.6540779590780628,0.266313356934321,-0.4646570174199642,-0.3240832708732907,-0.3234837724225133,-0.3396632149302817,-0.3316488062122257,-0.3313342893563996,-0.3269367363003509,0.3297218568228807,-0.4184738112251396,-0.3588677023638395,-0.3305493584734312,-0.3418426291841316,-0.3319635228503446,-0.3315721425109024,-0.3596501025550762,0.3522684640479773,-0.4061052172551789,-0.3713412378047843,-0.3194018859808499,-0.3391677668040868,-0.331551381335282,-0.3312472186307105,-0.3713901424216251,0.2976117758249218,-0.4498817064042816,-0.3418191864759975,-0.3055802410650245,-0.3363005560018985,-0.3311060634391325,-0.3309104360648354,-0.3436661531832631,0.2447100575469295,-0.4845139607598846,-0.3122468635983767,-0.3080981790461033,-0.3352793927971935,-0.330992054387672,-0.3308203936588427,-0.3158079214694659,0.263684280950099,-0.4664523723151364,-0.3226163646599639,-0.3235640513598041,-0.3395127434471599,-0.3316302943322676,-0.3313198393418138,-0.3255550528755354,0.3263104164551965,-0.4202818108070325,-0.3569713795977756,-0.3308379019561088,-0.3418066674504872,-0.3319609822562777,-0.3315713052705258,-0.3578644565371195,0.3503611119432254,-0.4067159630479168,-0.3702601004874139,-0.3198148081126097,-0.3391473269413667,-0.3315517535119275,-0.3312485369276803,-0.3703703663065788,0.5074610677242726,-0.4736536912329543,-0.0001572768687717,0.1009930101602465,-0.0638027310091024,-0.0859448807669524,0.0807957440165008,0.0608313428962349,-0.1816055116306941,0.5065239516026699,-0.3314839907721386,-0.122575735812254,0.8048549302669018,-0.6179077515639817,-0.072901927003318,0.5233074291861347,-0.4922015864830178,0.0055133437965087,0.1137293091414658,-0.0868691725620566,-0.0741773286687812,0.0846296219832529,0.0481732329730834,-0.1729877661192287,3
0.4485020774693188,-0.3431468213796538,0.6149543583540806,-0.754595641907486,0.2631047319033614,-0.3308168113175926,0.2017603936751869,1.544112945957921,-0.3412426553384718,-0.3739937838706023,0.06015242643875,-0.1072406009120266,3.9311310482869777,4.638839990993622,1.8117273802221885,-0.5820511071050399,-0.6923993414836961,-0.6207033308838047,0.3191575356348805,-0.4351754605422255,-0.3536478929955973,-0.3137340914502708,-0.3369225011929811,-0.3312426764231562,-0.3310173990976615,-0.3547911595692572,0.2554932618897262,-0.4790534793683422,-0.3183880788637478,-0.3093794464043214,-0.3348706320991745,-0.330952855305116,-0.3307895586434182,-0.3216024695383693,0.2500446166896815,-0.4765801914077647,-0.3150496366434319,-0.321743877351346,-0.3377919151806756,-0.3313915166004548,-0.3311262380286531,-0.3184322116321186,0.3078872974838798,-0.4335152822797462,-0.3469645212932041,-0.3338025656466569,-0.341616310793967,-0.331948071933447,-0.3315575784777499,-0.348462565132316,0.3536699875088595,-0.4042905878293142,-0.3720170808249426,-0.328688723327812,-0.3398881170608258,-0.3317020337659394,-0.3313632492673202,-0.3720191516750731,0.3193886912237414,-0.4355486181995263,-0.3538025779881659,-0.3135873126624587,-0.3369290710002434,-0.3312425541907057,-0.3310171582625722,-0.3549390449084977,0.2544961546995727,-0.4799549622474111,-0.3178372154135166,-0.3091034317000511,-0.334701423849064,-0.330929658711594,-0.3307713979020344,-0.3210841010541324,0.2479011244095157,-0.4777251285501389,-0.3138266061965375,-0.3214350837827894,-0.3376501154129851,-0.3313721042391992,-0.331111423778889,-0.3172778707221961,0.3356800367927744,-0.2106036573171341,-0.115015725541827,0.7444305574217445,-0.5829675524500673,-0.0622445251585391,0.6300717485427657,-0.5866282247721577,0.0175045271345951,0.1939579576216891,-0.225945730630524,-0.0054965218146591,0.0145005849000686,0.071012749330172,-0.1462100404167349,0.3387256805075871,-0.2139055087736566,-0.1141335450053228,0.7552157293835227,-0.5930169528708832,-0.0605851623164587,0.642666486546633,-0.5972024603362933,0.0184216268183874,3
0.448454294819729,-0.3431666985673536,0.6006863029668624,-0.7534486043588786,0.2726494957196154,-0.3296113890973013,0.2088396126945715,1.547069938691732,-0.3424564297071183,-0.3741504096290953,-0.021179821199632,0.0638810904085022,5.19685417584479,6.740508936542118,-0.3394540519058859,-0.6297785057725696,-0.687492428210731,-0.6613683615468238,0.2894524446407552,-0.4497776724555956,-0.3369782299624663,-0.3357062315350839,-0.3422072027894323,-0.3320400182369038,-0.331632028352198,-0.3390816296066027,0.3488292321752821,-0.4077755621155055,-0.3693955615082834,-0.3367554479031002,-0.3422876833260611,-0.3320555735137192,-0.3316354253718775,-0.369556155700891,0.3436407959852507,-0.416845632381083,-0.3669447632315004,-0.322075386951515,-0.3393697518939346,-0.3315930204890882,-0.331277509220331,-0.3672848637082486,0.2776541572937347,-0.4660630156556765,-0.3308948290148711,-0.3121116772312344,-0.3366676408544232,-0.3311933212516534,-0.3309719426784301,-0.3333954037278525,0.2443597198452068,-0.484670842357788,-0.3120459731807129,-0.320553897035937,-0.3373556740348934,-0.3313331912311451,-0.3310791195830663,-0.3156185662372585,0.286197997941605,-0.4519520092660335,-0.3351731869289874,-0.3358872860558158,-0.342169341947637,-0.3320363190051332,-0.3316287865854271,-0.3373823650904625,0.3445985985214143,-0.410212391671887,-0.3670690525841527,-0.3372564236331591,-0.3423847261556679,-0.3320708280085496,-0.331648130256509,-0.3673676385066188,0.3396029638915926,-0.4183420356307655,-0.3646685774788097,-0.322928986729851,-0.3393645401897086,-0.3315979549005747,-0.3312820409852074,-0.3651389822498581,0.2991974381926487,-0.3527816703672615,0.0340288323945129,-0.0161876842709536,0.046679727788302,-0.1043111313009126,0.1393170354125401,-0.0376619057840743,-0.1343952085998264,0.6032514575417142,-0.475854052045576,-0.0607453323827623,0.7141647369887854,-0.635987111784723,0.0040642617378248,0.3157006627387352,-0.3782973699636183,0.0453947592179532,-9.707625865047034e-05,0.0093256492684007,-0.0821680073249887,0.1490681122195132,-0.0695368437117435,-0.1127881392004661,3
0.4486436295075665,-0.343304956387306,0.6400109919060261,-0.7833422151386978,0.2428984358483905,-0.3083074176919628,0.2564773814906191,1.5254897450192884,-0.3444238609420354,-0.3740852626010576,0.1719859181984448,0.0663319630250895,3.3366459727273536,4.376530187123229,0.5760328306765622,-0.5077213543684175,-0.6827941646091218,-0.5457482115315698,0.3092696402599497,-0.4502240569923854,-0.3486729289739482,-0.3048046237469496,-0.3365634840996903,-0.3311416231451097,-0.3309379897250695,-0.350151295920151,0.2537556141894587,-0.4860341365873095,-0.3177055520126227,-0.3060272241093872,-0.3357301598609983,-0.3310421161813279,-0.3308570934555519,-0.3209845653383862,0.271635462373564,-0.4675679032345838,-0.3274060790026346,-0.3203286892429046,-0.3397860315778329,-0.3316348929491129,-0.3313158472586867,-0.3300972013401322,0.3346605209373292,-0.4216849707016838,-0.3619877348341977,-0.3282534568402535,-0.341689051295892,-0.3319243174602582,-0.3315347800818238,-0.3626204200094134,0.361542517835706,-0.407503730882558,-0.3767878940745334,-0.3183800303092902,-0.3388887410299367,-0.3315141217927646,-0.3312152840917222,-0.3765445222839068,0.3100995748387147,-0.4500868718662737,-0.349151493412096,-0.3043974083274061,-0.3363931937286872,-0.3311173122699011,-0.3309196766092037,-0.3506032836286402,0.2536619377719684,-0.4863737701114869,-0.3176629874263898,-0.3054541912681664,-0.3354801753945121,-0.3310067910959143,-0.3308300478887815,-0.3209452478100018,0.2696222073083827,-0.4690366630271325,-0.3262837982183108,-0.3198366393543493,-0.3394861726799751,-0.3315946057371186,-0.3312852299945487,-0.3290401808914354,0.498842799365424,-0.2778300752018587,-0.1663577904057144,0.8231943632191344,-0.5894042521614654,-0.1099403169828847,0.5489860802558467,-0.4585005331553077,-0.0408517043598418,0.131370251145549,-0.0435127826576737,-0.1243251979120108,0.0838700898568639,0.1135991362986519,-0.2307685356515705,0.4984317637965738,-0.2731876123739991,-0.170127882760122,0.8296043048343175,-0.5908588928861522,-0.1129010025274327,0.5645570899103963,-0.4707614043260605,-0.0404506342844638,3
0.4483373910587643,-0.3432824184508205,0.6317960502037244,-0.7811926066474794,0.2527505501726225,-0.3099151169547586,0.2409811552092474,1.5319791859221414,-0.3446732456108844,-0.3736202087021201,-0.0715817987818683,0.0737553476700264,2.12640333416738,2.8468449196146364,-0.5880018888927317,-0.6326231091006844,-0.6754159239461855,-0.6563960952145819,0.3158918614104645,-0.4370041297439953,-0.3518344346051924,-0.3371211880881976,-0.3421326732843223,-0.3320390193539954,-0.3316247415877482,-0.3530840192355927,0.3609875418975422,-0.4067523335610718,-0.3764100458389269,-0.3317965271711462,-0.3402360700397331,-0.3317697540278766,-0.3314086012037143,-0.3761828901834517,0.3277841620542819,-0.4353650493408875,-0.3587350512875056,-0.3161023518132726,-0.3374210157271483,-0.3313101891225546,-0.3310574248750055,-0.3596060755413329,0.2622372188691328,-0.4805892436821457,-0.3225020789122854,-0.3117995849178171,-0.3353628828244101,-0.3310247764074884,-0.3308344117036073,-0.3255087257894971,0.253049801471672,-0.4815504938520841,-0.3170624349847336,-0.3248535769823266,-0.3378593022427402,-0.3314229979318446,-0.3311450602936217,-0.3203580307681908,0.3096931347130484,-0.4397195579962917,-0.3483438220186012,-0.3375734566405292,-0.3417366529865808,-0.3319922243324073,-0.3315900260966864,-0.3497934070414865,0.3576241200947994,-0.4075923964346283,-0.3744997907826924,-0.332357991793157,-0.3400722876955633,-0.3317527275920495,-0.3313972018508196,-0.3743807018868991,0.3287550129376203,-0.4336688356049247,-0.3592020138595838,-0.3164287882025836,-0.337270036627755,-0.3312934404205106,-0.3310450222329594,-0.360039475149438,0.182229491873003,-0.1870440378885175,-0.0329859966587584,-0.0074400938622823,0.1141811884889027,-0.1696791738678656,0.3042552885825523,-0.1660875332958477,-0.1326011333186851,0.733493067891536,-0.5669030517254485,-0.0683807383871756,0.6484107792406278,-0.5929091824257544,0.0104083882438507,0.203750551000338,-0.2340891419808982,-0.0059554280934727,-0.00167597594382,0.0907209645159768,-0.1527949422250751,0.2896923480895176,-0.1542339066652992,-0.1331230757424877,3
0.4481500245766047,-0.3432333835370888,0.648543438053613,-0.7771386605546039,0.2417138870031261,-0.3168844498820108,0.2266982528873482,1.5335096709455431,-0.3420457286252577,-0.3734309200025983,-0.0273098829891042,-0.0184786303293891,3.248490897139391,3.902485618127554,-0.1821720912714705,-0.6164287130133371,-0.6863425476300459,-0.6488628323984101,0.289450603070945,-0.4692326473684529,-0.3380095401113537,-0.3126103212206024,-0.3373395748730678,-0.3312887925801716,-0.3310432977455306,-0.340141959808586,0.2573003478903833,-0.4864575081791017,-0.319833353435337,-0.3207477161737198,-0.3386730991178808,-0.3315067117782083,-0.3312085652425599,-0.323001930071073,0.2995947950317656,-0.4520145331256765,-0.3430975610247527,-0.3353026147490673,-0.3428814831834489,-0.332111243208032,-0.3316749516648322,-0.3448849900500781,0.3577272364026926,-0.4108293910410503,-0.3748064652707071,-0.3365113380037545,-0.3421909565484972,-0.3320356472748591,-0.3316076391098336,-0.3746908559494946,0.3533176741383945,-0.4204864964011438,-0.372764726540747,-0.3226395808413723,-0.3392055002435314,-0.3315798650518187,-0.3312606766454327,-0.372803262663445,0.2897210996302812,-0.4688389364239242,-0.3381472475336637,-0.3128888836767648,-0.3372808703087682,-0.3312829929713991,-0.3310389650016167,-0.3402704932301819,0.2562127888652283,-0.4869164854794593,-0.3192061674617152,-0.3208201670764028,-0.3384768489856103,-0.3314825699174337,-0.3311898664450184,-0.3224094282871612,0.2965635279617123,-0.4535927699968134,-0.3413908270812871,-0.3355206817792682,-0.3426794207480314,-0.3320878542652165,-0.3316574481340189,-0.3432761509018445,0.6004910352758966,-0.4163608787147555,-0.1133981811110943,0.7079201189183051,-0.5787102267426816,-0.0419901007417623,0.3025370771877027,-0.2973144477933787,-0.0168487442092981,-0.0139414896400391,0.1064704691672302,-0.1588614726221582,0.1383773156611432,0.0254552774040277,-0.1900615291026101,0.5959117065285795,-0.4170866797528021,-0.1096032611771293,0.7135916190775371,-0.5874233344459724,-0.0380552103517815,0.3162444946484667,-0.3221927069204026,-0.0040758099920061,3
0.4473738359682458,-0.3431509285692163,0.6490916740259807,-0.7685006117876139,0.2324997982602934,-0.3195965355386728,0.2182698103336335,1.532257096847622,-0.3405970223825097,-0.374138621470388,-0.0666833609028793,0.1104628185874909,7.614408435090155,8.079671566325242,-0.5878125707188643,-0.6507571600062605,-0.6875308944941096,-0.6817187996297153,0.3435996549576719,-0.4185133863000582,-0.3669931050328768,-0.3317309000051899,-0.3417463042340337,-0.331959122891397,-0.3315663094598448,-0.3673369419405979,0.3594388660105632,-0.4117564556154318,-0.3758062852015602,-0.3193356521239351,-0.3389347906282669,-0.3315312130460218,-0.3312327505325393,-0.3756360904274846,0.3005956325066717,-0.4571014888783131,-0.3439594334066069,-0.3061087181736154,-0.3362663818337002,-0.3311015392508569,-0.3309042225952545,-0.3457228001200851,0.2516185418686331,-0.4870273473922222,-0.3165130448266863,-0.3100963653153257,-0.3357225991489828,-0.3310602915944585,-0.330867583419684,-0.3198623678812861,0.2798906515477813,-0.4634464616521164,-0.3320493192838254,-0.3256076221299382,-0.3402314353849101,-0.3317267774042295,-0.3313895251885334,-0.3344746999333998,0.344365276015131,-0.4177428844981641,-0.3673928944981042,-0.3314863186907981,-0.341742863437219,-0.3319572015072852,-0.3315645563340478,-0.3677110419773429,0.3617739203544655,-0.409992988655506,-0.3770545388690632,-0.3192586007402684,-0.3389734006395965,-0.3315358555647024,-0.3312351676855925,-0.3768071504745701,0.3044760945146414,-0.454665847043241,-0.3461072531363189,-0.3057069379579361,-0.3364992951520071,-0.3311291833316602,-0.3309253818809182,-0.3477441832936903,0.0887423265211071,-0.0220874946587904,-0.1148787614760845,0.1121700012093112,0.0557176181077172,-0.1985097273553091,0.5569431350791197,-0.3641796358506008,-0.1286274458573401,0.8146410777127795,-0.6203739497577794,-0.0760286392495423,0.4816614108444463,-0.4366776872990546,-0.0147469414521445,0.0830064820957215,-0.0085560935811178,-0.1229465913926108,0.0976799722179667,0.0786568337603595,-0.2089661777500326,0.5348802632021287,-0.3339071929962972,-0.1403355762547325,3
0.4477374473377028,-0.3432208468487873,0.6346339592095144,-0.7634590679009755,0.2336754286024817,-0.3183076143698187,0.2230411578469621,1.5287523139326262,-0.3420241856663298,-0.3755392672705246,-0.0341219587351034,0.0888052531787362,8.138962205764432,7.460903424464233,-0.4330336765995636,-0.6436014085491397,-0.6875191266338141,-0.6757281635778103,0.2552764271382613,-0.4882380656973798,-0.3187325183414929,-0.3113876621264931,-0.3361736403280641,-0.3311328041853153,-0.3309267734336001,-0.3219677922246422,0.2692234982355671,-0.4721301005853505,-0.3261832091680352,-0.3262744700382043,-0.3401121179099134,-0.3317213344559573,-0.3313844605856353,-0.3289564464750589,0.332028399690319,-0.4253085931125395,-0.3606497228797074,-0.3340532579772594,-0.3425393373409097,-0.3320613532719602,-0.3316423671202499,-0.3613712442392398,0.3598118728992161,-0.4098790242933856,-0.3759627733250012,-0.324106260881554,-0.3398633188734286,-0.3316707341324064,-0.3313360693451643,-0.3757795892038022,0.3078867859758767,-0.4524252831604394,-0.3479699223434253,-0.310443632720965,-0.3368547025133377,-0.3312076724538593,-0.3309874092731713,-0.3494962062009485,0.2526787345460117,-0.4880994905117302,-0.3171799910890884,-0.311811316971258,-0.3356163125708311,-0.3310641541295679,-0.3308743143246508,-0.3204964654840431,0.2697541457438495,-0.4708478571575821,-0.3264276250666522,-0.3262078529429891,-0.3399507486560484,-0.3317008852975681,-0.331369695742611,-0.3291820506458677,0.3337106450173662,-0.4239028435296036,-0.3615466291554719,-0.3339882139828152,-0.342483128985823,-0.3320544295188223,-0.3316371675267322,-0.3622124473678974,0.8116314000660171,-0.6167308280336696,-0.0796010017054469,0.5511551821506836,-0.5138685625879373,0.0067082500308771,0.1243069873443219,-0.100545024628093,-0.0694997924641622,0.0739311631343979,0.0623879509303507,-0.1785257063200827,0.4922632192905498,-0.3262118094364052,-0.118689253163902,0.8125680394639032,-0.6266602020391281,-0.0713850421748435,0.5411427630757201,-0.5031141861368047,0.0040438211800132,0.1135187618752814,-0.0847446247830616,-0.0761019288538209,3
0.4494310315190801,-0.3433912273960015,0.5986196098762272,-0.7617552777522109,0.2783294032282279,-0.326775692831617,0.2223589148054751,1.5479748708988517,-0.3451060385497789,-0.3745676967201209,-0.0840234217026852,0.0256904423392155,6.184528111812599,7.7339766946839985,-0.6225810179006576,-0.653956245007322,-0.689792923573051,-0.6852858131515545,0.36371294702855,-0.4099672346030719,-0.3782005447885352,-0.3242646640971717,-0.3402511414288348,-0.3317274158964059,-0.3313834603285592,-0.3778923882220786,0.3154865145186349,-0.4491786973306775,-0.3522521579342818,-0.3094013254589283,-0.3375858376349916,-0.3312995148689175,-0.3310596359362567,-0.3535324512594137,0.2557878429232469,-0.4873635877742226,-0.3190066291786566,-0.3095973085995824,-0.3361798984078052,-0.3311121646641707,-0.3309076406538457,-0.3222250299351372,0.2667188036519686,-0.4739551312143703,-0.3248244916949191,-0.3245098923105896,-0.3399658635098883,-0.3316860513048846,-0.3313541962817195,-0.3276806949881112,0.3285057258359341,-0.4295662969249574,-0.3588006615032257,-0.3340140138690927,-0.3425649080629875,-0.3320683067990578,-0.3316508260829706,-0.3596403611886397,0.3599544744850745,-0.4112217356467238,-0.3760884378556717,-0.3250212573082469,-0.3400379200079145,-0.3317051245468849,-0.3313685098297135,-0.375901724804289,0.3132203162627042,-0.4493425083573029,-0.3509264605044666,-0.3100668643106093,-0.3371627394112551,-0.3312501151537835,-0.3310228169281572,-0.3522785829814806,0.2556775201928579,-0.4863417701280803,-0.3188850116161869,-0.3097311534526443,-0.3358625301367123,-0.3310728956305842,-0.3308785929696035,-0.3221051716069503,0.0672497128875618,0.0906385235397277,-0.1994953034900898,0.4620646217581857,-0.2742307601381256,-0.1438299091170915,0.8160918406462042,-0.6145297288958635,-0.0833644321199263,0.5819218958215797,-0.5257609919915959,-0.0029627539377118,0.1570314968426354,-0.1340886617543082,-0.0622472388951628,0.0766045586114968,0.0582324499527681,-0.1771495243627407,0.4644024303906099,-0.2922819461808597,-0.1293750228942,0.8076941559968829,-0.6119907654320912,-0.0797779631971885,3
0.4505444149184687,-0.3435811376323172,0.610066609203641,-0.7819188924507974,0.282189708798872,-0.3184804418900115,0.241166170763708,1.5444919973186495,-0.3478248662914497,-0.373747348599752,0.0334832927894749,0.0031295840221183,4.097355617258942,5.152418319720863,0.1396964100924413,-0.5971685342436936,-0.6876766795735484,-0.6315934534309381,0.2732659167185019,-0.4730730820647084,-0.328640206521075,-0.3386326083914038,-0.3411200448579211,-0.3319213876532951,-0.3315292391386888,-0.331288523018566,0.3362528325160363,-0.4270620865607895,-0.3631806134360207,-0.3477225491148287,-0.3437633421837607,-0.3323022853085609,-0.3318203397656996,-0.3637708074979643,0.3703956749436523,-0.4058603866274375,-0.3818624977447371,-0.3385365539872672,-0.341107811622915,-0.3319089213494112,-0.3315075113745709,-0.3813364086882897,0.3249554178153945,-0.4440417140908641,-0.3575656489057953,-0.3238082602476304,-0.3386550237808604,-0.3315166076948916,-0.331212031132519,-0.358540821462478,0.2668605525035164,-0.4835726168599004,-0.3253653887514975,-0.3237756195028891,-0.3376854515172149,-0.3313944810669241,-0.3311171277506066,-0.3282306667529723,0.2758340173397784,-0.4725806419818334,-0.3301338274527453,-0.3383304556194219,-0.3414577541629499,-0.3319618099883267,-0.3315602616292954,-0.3327005425081115,0.3378262025710244,-0.4268930860437331,-0.3640854859300934,-0.3475882073556637,-0.3439962122088775,-0.3323305803428946,-0.3318413984747601,-0.3646253860920301,0.3720121855446596,-0.4054037988206512,-0.3827660678647074,-0.338612420056884,-0.3413481267360247,-0.3319398800905221,-0.3315303621034589,-0.3821876468124816,0.4633916405559542,-0.5170571473468984,0.067571581838851,0.0356099515979868,-0.0910651133360464,-0.0182818760588195,-0.0592849896056212,0.1338571162459428,-0.1520106048807012,0.3214054727937343,-0.2310104771871091,-0.0867542028124917,0.6706841026663164,-0.5797167803838871,-0.0162374224532836,0.4594849786002485,-0.5016446775379795,0.0566152805788381,0.0332094265479233,-0.077592467795103,-0.0286030160583238,-0.0648336762760734,0.1467811676517027,-0.1597039566708955,3
0.4498766933063766,-0.3435206513415425,0.6364384951614065,-0.7866545059996612,0.2583833656851552,-0.3164059857732408,0.2382515817209604,1.536881388481373,-0.3457046320915985,-0.3736983232923065,-0.0521628376457092,0.0404305669324824,1.9970406302882004,2.806265850903946,-0.4615609410733065,-0.6142266534895425,-0.6778709767922325,-0.6404869700555494,0.3250815937601128,-0.4474669868010317,-0.3577996426829991,-0.3190553231353453,-0.3378350329646116,-0.3313910823852882,-0.3311226225810108,-0.3587747752274779,0.2655535136694429,-0.4865066374462321,-0.3247348308496326,-0.3182877574232786,-0.3368579537150185,-0.3312615321098793,-0.331017940988151,-0.3276445868382966,0.273694788514826,-0.4744573074475577,-0.3289808778050828,-0.3323208447821071,-0.3406048182506266,-0.3318094479984738,-0.3314408815124036,-0.3316180611296233,0.336399198512685,-0.4286224492338483,-0.3634007339031757,-0.3420694646961882,-0.343180945369282,-0.3321910732676813,-0.3317333614813286,-0.3639900774589782,0.3723346450392876,-0.4075732097574669,-0.3830569258702717,-0.3339485684800099,-0.3405478749970804,-0.3318160031967689,-0.331439683409128,-0.382471746715217,0.3278260213686997,-0.4458722214215082,-0.3593176044587825,-0.3192319679056883,-0.3382037107461749,-0.331438810013994,-0.3311587204306282,-0.360203313948514,0.2679973763064684,-0.4855974550565414,-0.3261347192204044,-0.3180378333525521,-0.3372584027019439,-0.331311184625191,-0.3310564316225298,-0.3289661888345541,0.2751848435340571,-0.4744297609676655,-0.3298560651727743,-0.3320638012647585,-0.3409573771056751,-0.331852569424479,-0.3314740729886539,-0.3324461581179644,0.3774398314512004,-0.2434044546257894,-0.11476096576417,0.7359653522849727,-0.5907585798546555,-0.0500250053860756,0.5205506749597928,-0.5144685284238609,0.0274876348235825,0.0851681330905998,-0.0925236526541851,-0.0502455057989342,-0.0198219897671737,0.140368449866189,-0.1846806058589287,0.3607047870754397,-0.2210712541268149,-0.1231514412106218,0.725828871752789,-0.5768503365372024,-0.0554203745076216,0.5202651948190627,-0.5070867805602296,0.0212191528424681,3
