,Unnamed: 0.1,Unnamed: 0,Timestamp,State,MW,ANX
91,91,91,23:41:40,0,1.0,2.0
92,92,92,23:41:41,0,2.0,2.0
93,93,93,23:41:42,0,2.0,2.0
94,94,94,23:41:43,0,2.0,2.0
95,95,95,23:41:44,0,2.0,2.0
96,96,96,23:41:45,0,2.0,2.0
97,97,97,23:41:46,1,1.0,2.0
98,98,98,23:41:47,1,2.0,2.0
99,99,99,23:41:48,1,2.0,2.0
100,100,100,23:41:49,1,2.0,2.0
101,101,101,23:41:50,1,2.0,2.0
102,102,102,23:41:51,1,2.0,2.0
103,103,103,23:41:52,1,2.0,2.0
104,104,104,23:41:53,1,2.0,2.0
105,105,105,23:41:54,1,2.0,2.0
106,106,106,23:41:55,1,2.0,2.0
107,107,107,23:41:56,0,2.0,2.0
108,108,108,23:41:57,0,2.0,2.0
109,109,109,23:41:58,1,2.0,2.0
110,110,110,23:41:59,0,2.0,2.0
111,111,111,23:42:00,0,2.0,2.0
112,112,112,23:42:01,0,2.0,2.0
113,113,113,23:42:02,0,2.0,2.0
114,114,114,23:42:03,0,2.0,2.0
115,115,115,23:42:04,0,2.0,2.0
116,116,116,23:42:05,0,2.0,2.0
117,117,117,23:42:06,0,2.0,2.0
118,118,118,23:42:07,1,2.0,2.0
119,119,119,23:42:08,0,2.0,2.0
120,120,120,23:42:09,0,2.0,2.0
121,121,121,23:42:10,0,2.0,2.0
122,122,122,23:42:11,0,2.0,2.0
123,123,123,23:42:12,0,1.0,2.0
124,124,124,23:42:13,0,1.0,2.0
125,125,125,23:42:14,0,1.0,2.0
126,126,126,23:42:15,1,2.0,2.0
127,127,127,23:42:16,1,2.0,2.0
128,128,128,23:42:17,1,2.0,2.0
129,129,129,23:42:18,1,2.0,2.0
130,130,130,23:42:19,1,2.0,2.0
131,131,131,23:42:20,1,1.0,2.0
132,132,132,23:42:21,1,1.0,2.0
133,133,133,23:42:22,1,1.0,2.0
134,134,134,23:42:23,1,1.0,2.0
135,135,135,23:42:24,1,1.0,2.0
136,136,136,23:42:25,1,1.0,2.0
137,137,137,23:42:26,1,1.0,2.0
138,138,138,23:42:27,1,2.0,2.0
139,139,139,23:42:28,1,2.0,2.0
140,140,140,23:42:29,1,2.0,2.0
141,141,141,23:42:30,1,2.0,2.0
142,142,142,23:42:31,1,1.0,2.0
143,143,143,23:42:32,1,1.0,2.0
144,144,144,23:42:33,1,1.0,2.0
145,145,145,23:42:34,0,1.0,2.0
146,146,146,23:42:35,0,1.0,2.0
147,147,147,23:42:36,0,1.0,2.0
148,148,148,23:42:37,1,1.0,2.0
149,149,149,23:42:38,0,1.0,2.0
150,150,150,23:42:39,0,2.0,2.0
151,151,151,23:42:40,0,2.0,2.0
152,152,152,23:42:41,0,2.0,2.0
153,153,153,23:42:42,0,2.0,2.0
154,154,154,23:42:43,0,1.0,2.0
155,155,155,23:42:44,0,1.0,2.0
156,156,156,23:42:45,0,1.0,2.0
157,157,157,23:42:46,1,1.0,2.0
158,158,158,23:42:47,1,1.0,2.0
159,159,159,23:42:48,1,1.0,2.0
160,160,160,23:42:49,1,1.0,2.0
161,161,161,23:42:50,1,1.0,2.0
162,162,162,23:42:51,1,1.0,2.0
163,163,163,23:42:52,1,1.0,2.0
164,164,164,23:42:53,1,1.0,2.0
165,165,165,23:42:54,0,2.0,2.0
166,166,166,23:42:55,0,1.0,2.0
167,167,167,23:42:56,1,1.0,2.0
168,168,168,23:42:57,1,1.0,2.0
169,169,169,23:42:58,1,1.0,2.0
170,170,170,23:42:59,1,1.0,2.0
171,171,171,23:43:00,0,1.0,2.0
172,172,172,23:43:01,0,1.0,2.0
173,173,173,23:43:02,0,1.0,2.0
174,174,174,23:43:03,0,1.0,2.0
175,175,175,23:43:04,0,1.0,2.0
176,176,176,23:43:05,0,1.0,2.0
177,177,177,23:43:06,0,1.0,2.0
178,178,178,23:43:07,1,1.0,2.0
179,179,179,23:43:08,0,1.0,2.0
180,180,180,23:43:09,0,1.0,2.0
181,181,181,23:43:10,0,1.0,2.0
182,182,182,23:43:11,0,1.0,2.0
183,183,183,23:43:12,0,1.0,2.0
184,184,184,23:43:13,0,1.0,2.0
