,Unnamed: 0.1,Unnamed: 0,Timestamp,State,MW,ANX
52,52,52,23:15:17,0,1.0,2.0
53,53,53,23:15:18,0,1.0,2.0
54,54,54,23:15:19,0,1.0,2.0
55,55,55,23:15:20,0,1.0,2.0
56,56,56,23:15:21,0,1.0,2.0
57,57,57,23:15:22,0,1.0,2.0
58,58,58,23:15:23,0,1.0,2.0
59,59,59,23:15:24,0,1.0,1.0
60,60,60,23:15:25,0,1.0,2.0
61,61,61,23:15:26,0,1.0,2.0
62,62,62,23:15:27,0,1.0,2.0
63,63,63,23:15:28,0,1.0,2.0
64,64,64,23:15:29,1,1.0,2.0
65,65,65,23:15:30,1,1.0,2.0
66,66,66,23:15:31,1,1.0,1.0
67,67,67,23:15:32,1,1.0,2.0
68,68,68,23:15:33,1,1.0,2.0
69,69,69,23:15:34,1,1.0,2.0
70,70,70,23:15:35,1,1.0,2.0
71,71,71,23:15:36,1,1.0,2.0
72,72,72,23:15:37,1,1.0,2.0
73,73,73,23:15:38,1,1.0,2.0
74,74,74,23:15:39,1,1.0,2.0
75,75,75,23:15:40,1,1.0,2.0
76,76,76,23:15:41,1,1.0,2.0
77,77,77,23:15:42,1,1.0,2.0
78,78,78,23:15:43,1,2.0,2.0
79,79,79,23:15:44,1,1.0,1.0
80,80,80,23:15:45,1,1.0,1.0
81,81,81,23:15:46,1,1.0,2.0
82,82,82,23:15:47,1,1.0,2.0
83,83,83,23:15:48,1,1.0,2.0
84,84,84,23:15:49,1,1.0,1.0
85,85,85,23:15:50,1,1.0,1.0
86,86,86,23:15:51,1,1.0,1.0
87,87,87,23:15:52,0,1.0,2.0
88,88,88,23:15:53,0,1.0,1.0
89,89,89,23:15:54,0,2.0,2.0
90,90,90,23:15:55,0,1.0,2.0
91,91,91,23:15:56,0,1.0,2.0
92,92,92,23:15:57,0,2.0,2.0
93,93,93,23:15:58,0,2.0,2.0
94,94,94,23:15:59,1,2.0,2.0
95,95,95,23:16:00,1,1.0,2.0
96,96,96,23:16:01,1,1.0,2.0
97,97,97,23:16:02,1,1.0,2.0
98,98,98,23:16:03,1,1.0,2.0
99,99,99,23:16:04,0,1.0,2.0
100,100,100,23:16:05,0,2.0,2.0
101,101,101,23:16:06,1,2.0,2.0
102,102,102,23:16:07,1,1.0,2.0
103,103,103,23:16:08,1,1.0,2.0
104,104,104,23:16:09,0,2.0,2.0
105,105,105,23:16:10,0,2.0,2.0
106,106,106,23:16:11,1,2.0,2.0
107,107,107,23:16:12,0,2.0,2.0
108,108,108,23:16:13,0,2.0,2.0
109,109,109,23:16:14,0,1.0,2.0
110,110,110,23:16:15,0,1.0,2.0
111,111,111,23:16:16,0,2.0,2.0
112,112,112,23:16:17,0,2.0,2.0
113,113,113,23:16:18,0,1.0,2.0
114,114,114,23:16:19,0,2.0,1.0
115,115,115,23:16:20,0,1.0,1.0
116,116,116,23:16:21,0,1.0,1.0
117,117,117,23:16:22,0,1.0,2.0
118,118,118,23:16:23,0,1.0,2.0
119,119,119,23:16:24,0,1.0,2.0
120,120,120,23:16:25,0,2.0,2.0
121,121,121,23:16:26,0,2.0,2.0
122,122,122,23:16:27,0,1.0,2.0
123,123,123,23:16:28,0,1.0,2.0
124,124,124,23:16:29,0,1.0,2.0
125,125,125,23:16:30,0,1.0,2.0
126,126,126,23:16:31,0,1.0,2.0
127,127,127,23:16:32,0,2.0,2.0
128,128,128,23:16:33,0,2.0,2.0
129,129,129,23:16:34,0,1.0,2.0
130,130,130,23:16:35,0,1.0,2.0
131,131,131,23:16:36,0,1.0,2.0
132,132,132,23:16:37,0,1.0,2.0
133,133,133,23:16:38,0,2.0,2.0
134,134,134,23:16:39,0,2.0,2.0
135,135,135,23:16:40,0,2.0,2.0
136,136,136,23:16:41,0,2.0,2.0
137,137,137,23:16:42,0,1.0,2.0
138,138,138,23:16:43,0,1.0,2.0
139,139,139,23:16:44,0,1.0,2.0
140,140,140,23:16:45,0,2.0,2.0
141,141,141,23:16:46,0,2.0,2.0
142,142,142,23:16:47,0,2.0,2.0
143,143,143,23:16:48,0,2.0,2.0
144,144,144,23:16:49,0,2.0,2.0
145,145,145,23:16:50,0,1.0,2.0
146,146,146,23:16:51,0,2.0,2.0
147,147,147,23:16:52,1,1.0,2.0
148,148,148,23:16:53,0,2.0,2.0
149,149,149,23:16:54,0,2.0,2.0
150,150,150,23:16:55,0,2.0,2.0
151,151,151,23:16:56,0,2.0,2.0
152,152,152,23:16:57,0,2.0,2.0
153,153,153,23:16:58,0,2.0,2.0
154,154,154,23:16:59,0,2.0,2.0
155,155,155,23:17:00,1,2.0,2.0
156,156,156,23:17:01,1,2.0,2.0
157,157,157,23:17:02,1,2.0,2.0
158,158,158,23:17:03,0,2.0,2.0
159,159,159,23:17:04,0,2.0,2.0
160,160,160,23:17:05,0,2.0,2.0
161,161,161,23:17:06,1,2.0,2.0
162,162,162,23:17:07,1,1.0,2.0
163,163,163,23:17:08,1,1.0,2.0
164,164,164,23:17:09,0,2.0,2.0
165,165,165,23:17:10,1,2.0,2.0
166,166,166,23:17:11,1,2.0,2.0
167,167,167,23:17:12,1,2.0,2.0
168,168,168,23:17:13,1,2.0,2.0
169,169,169,23:17:14,0,1.0,2.0
170,170,170,23:17:15,0,1.0,2.0
171,171,171,23:17:16,0,1.0,2.0
172,172,172,23:17:17,0,2.0,2.0
173,173,173,23:17:18,0,2.0,2.0
174,174,174,23:17:19,0,2.0,2.0
175,175,175,23:17:20,0,2.0,2.0
176,176,176,23:17:21,0,2.0,2.0
177,177,177,23:17:22,0,2.0,2.0
178,178,178,23:17:23,0,2.0,2.0
179,179,179,23:17:24,0,2.0,2.0
180,180,180,23:17:25,0,2.0,2.0
181,181,181,23:17:26,0,2.0,2.0
182,182,182,23:17:27,0,2.0,2.0
183,183,183,23:17:28,0,2.0,2.0
184,184,184,23:17:29,0,2.0,2.0
